기준년도,기준월,행정동_코드,행정동_코드_명,소득_총금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
2023,6,11410720,북가좌2동,2590646,6,1306913000,388259667,9460667,57657000,148557000,12566333,100454333,42968000,73074333,46641000,427274667
2023,6,11410710,북가좌1동,4005416,8,693809333,177933333,8558333,9609333,174678667,27136000,90040000,3613000,56757667,55996000,89487000
2023,6,11380640,증산동,2838450,6,932952333,228320667,16732667,45876667,97637000,250743000,38848000,9608000,60339000,15503333,169344000
2023,6,11380570,대조동,2535013,6,2646814667,576397667,76970000,65909000,721314333,14748000,66359667,73230000,226847000,103555000,721484000
2023,6,11350560,월계1동,2777397,6,1967754667,466212333,14785000,2614667,218213000,88390000,45303667,95441333,154069000,92770000,789955667
2023,6,11350595,공릉1동,2786137,6,4385383000,1187679667,57505000,69515000,861505000,432249667,63882667,96275667,267414333,168683333,1180672667
2023,6,11320660,쌍문1동,2440535,5,635618667,258237333,5877333,18558667,73828000,37995000,16276000,8620333,47831333,12139000,156255667
2023,6,11320700,방학2동,2099146,5,752627000,332439333,14742667,9059333,138785333,54854000,18266000,11322333,18372333,16083000,138702667
2023,6,11305630,수유3동,2205999,5,3840890667,546055000,109592667,36569333,489971333,234934333,23656333,463907333,269232667,146028667,1520943000
2023,6,11305610,수유1동,2220463,5,1628979000,699941333,67089667,40783333,132556333,159284667,11322667,13881333,136545000,75908000,291666667
2023,6,11305535,미아동,2318870,5,1928429000,339383667,89650000,28595333,610674000,103937000,25343667,72360333,86818000,93702000,477965000
2023,6,11290640,정릉3동,2482564,6,864678000,369741000,7292333,8702333,28455667,33341333,10357000,37883667,41646333,17915000,309343333
2023,6,11290620,정릉1동,3341356,7,538716000,180827667,4011000,3738667,57055667,51705667,43858333,11561000,27484000,18739333,139734667
2023,6,11530560,구로5동,3213284,7,5267707000,2010999667,63706000,240922667,904039000,27744000,58220333,165445667,409966333,277930667,1108732667
2023,6,11215760,중곡3동,2390961,5,880890333,217730667,11575333,26824667,128077333,172060333,30800000,32247000,46327000,44335667,170912333
2023,6,11530790,수궁동,2682295,6,829293667,259475667,8965000,3580000,65623000,117829667,175965667,14099333,38736000,9595333,135424000
2023,6,11545630,독산3동,2386851,5,1569120667,583936333,47324333,28862667,237618333,104633333,46379667,71605667,86923000,39101667,322735667
2023,6,11260550,면목5동,2233073,5,814317667,105760667,5435000,8502667,30845000,530815333,15789333,10087667,29301667,7786333,69994000
2023,6,11260540,면목4동,2573570,6,377380000,157873333,4265667,12955000,31141667,3314000,19241333,27069000,23546000,14836667,83137333
2023,6,11230570,전농2동,3136080,7,548769667,129776667,17161667,3810667,88449000,1906333,48847333,8979333,59387333,18585333,171866000
2023,6,11230560,전농1동,3070695,7,2117760333,554065667,61034667,16213333,361378333,236615667,64672333,66348667,79105333,76448667,601877667
2023,6,11230650,장안1동,2863708,6,3958992667,978579667,87873667,62426000,774671000,363012000,76734333,134793000,275830667,152008667,1053063667
2023,6,11200570,행당2동,4408744,8,550044000,192342333,9235000,0,89924667,80000,86485333,3484333,48365333,21541333,98585667
2023,6,11200535,왕십리도선동,4015131,8,2850812667,515721667,102735000,39117000,653893333,143616000,112202333,101124667,176926333,177482000,827994333
2023,6,11200645,옥수동,4836487,8,1296221333,469765333,37837000,4226667,187723333,19448333,87550333,16954667,78894000,79971667,313850000
2023,6,11200660,성수1가2동,3263294,7,3177314333,823270000,120273667,29999000,238840000,165059333,40487667,78695333,152415000,117847333,1410427000
2023,6,11170590,용문동,3568910,7,476771667,209280667,19555667,13653667,27435667,2571667,14775000,16705000,15872667,17774667,139147000
2023,6,11140570,필동,3033044,7,1932020667,370156333,6545000,46858000,153552667,60092000,55259000,123684000,174041333,16160667,925671667
2023,6,11140645,청구동,3566241,7,522524333,126324000,57648333,8897000,37239000,430667,59473000,9775333,24499333,52511000,145726667
2023,6,11740590,암사3동,4470889,8,585644333,177169000,15368667,13633000,50695667,4089667,158751000,0,52895667,22637333,90404333
2023,6,11740685,길동,2840603,6,4496954667,1109654333,70463333,192637333,1272158333,57203000,103242333,223263000,298218667,116879000,1053235333
2023,6,11680655,도곡1동,5412484,9,13519827667,350001333,21050667,51428333,3706745333,280425000,105987333,21299000,8311526000,72138333,599226333
2023,6,11680600,대치1동,7421305,10,4009933000,459306000,13943000,752667,682860000,6166333,2126796333,20231333,145970000,158175667,395731667
2023,6,11650610,방배2동,3864301,8,27812930000,403697667,19286333,12085667,286726333,78207333,142963000,134044333,25196823000,76374667,1462721667
2023,6,11620565,성현동,3455108,7,502428333,193954000,12352667,3406000,51472000,23789667,93504667,8048000,37691667,12653667,65556000
2023,6,11620645,서원동,2412001,5,4233174000,569485667,351679000,31853667,891093667,16646667,69109667,374334667,343281333,186129333,1399560333
2023,6,11620525,보라매동,2529995,6,4736147333,364126000,9362667,21759333,153970000,63297667,3643934333,36415333,77741000,36426667,329114333
2023,6,11620715,난향동,3262195,7,272615333,144807000,2025000,0,15053000,0,23508333,13380333,17859000,8533667,47449000
2023,6,11560660,신길4동,2717791,6,361606667,163510667,1127000,3312667,72330333,2027333,19383000,7023333,7658000,18691333,66543000
2023,6,11560605,문래동,4019445,8,4114210000,662901667,15675667,92116333,449320667,186560333,121801667,150399333,789508000,234255667,1411670667
2023,6,11530770,오류1동,2574851,6,1408736000,406264000,33744333,3875333,240249000,215581000,36702333,93302000,74453000,24832333,279732667
2023,6,11650570,반포2동,6812331,9,711555333,230974667,1014333,16667,67215000,3827667,115853000,0,54478667,39311333,198864000
2023,7,11290575,동선동,2821008,6,3790167333,509976667,183910333,13233000,826421333,11505667,190658333,207584667,312872333,205167000,1328838000
2023,7,11290715,월곡1동,3294213,7,1033654000,273197333,8594667,119129000,130444000,151388333,72746333,13748333,46549333,32885667,184971000
2023,7,11560690,신길7동,3616070,7,1181545000,311728333,3744667,5544667,71054667,67995000,53529000,3156000,495621333,17095000,152076333
2023,7,11545680,시흥2동,3181421,7,260096000,154267000,4381333,2066000,13999667,0,39066000,2933667,3923667,15721000,23737667
2023,7,11545670,시흥1동,2757307,6,3369684667,1264265000,28441667,52153667,502167333,180017667,94187667,134598667,189873000,99524667,824455333
2023,7,11545620,독산2동,2251577,5,868801000,339703667,7037667,8732000,72816667,123941000,26299000,29300667,68097667,16524667,176348000
2023,7,11530720,고척1동,2972418,6,2009196667,505139667,6643667,28861000,461281667,31475667,77204333,63858000,300773333,38604333,495355000
2023,7,11500590,화곡본동,2398795,5,2215534000,702924667,34517667,17911667,371494333,354453000,82344000,64245000,82903000,48947667,455793000
2023,7,11500530,등촌2동,3352636,7,818686667,143491000,247698667,12944667,73008333,104150667,18869333,19143333,17739000,14961000,166680667
2023,7,11440555,아현동,5237419,9,287068914667,697375667,30270333,29217333,476429667,15727667,105228667,14440333,285086074333,162859333,451291333
2023,7,11440690,망원1동,2802536,6,2343787000,732538000,65023667,41922000,206348333,18550000,20377333,84827333,128265000,59092333,986843000
2023,7,11380625,역촌동,2521877,6,2397027333,799793333,76562667,54928667,385308667,71351000,133532000,72291000,106853667,109164000,587242333
2023,7,11560610,양평1동,3508250,7,1453930333,216461000,6380667,17314000,211845000,354195667,45878000,10802000,157852333,46348333,386853333
2023,7,11380650,수색동,3253972,7,371106000,82290667,3309333,80922667,30314333,88377667,14046000,3132000,13077667,7417667,48218000
2023,7,11350580,월계3동,3110675,7,2567975000,2097157333,14466333,3360667,69653667,1365667,59281333,2607333,57172667,38983000,223927000
2023,7,11350695,상계6?7동,3152836,7,4765603667,531913667,39282667,24095667,2191774000,3853333,472639333,155864333,341821000,332299000,672060667
2023,7,11350720,상계10동,3132098,7,328005667,109099667,9477000,25012333,54118333,5541000,26221333,1291667,27591000,17660000,51993333
2023,7,11320512,창2동,2551630,6,1047941667,374915000,8226667,3190667,198075333,79427000,37271000,24778333,85524333,28871333,207662000
2023,7,11305660,인수동,2359990,5,915143000,396257000,31241667,9665000,106693667,72045333,32852000,19109667,32222000,26264667,188792000
2023,7,11305545,송중동,2555447,6,2932741667,487390333,82134667,160265667,709918667,118549333,78066333,190946333,118127667,76632667,910710000
2023,7,11290600,안암동,2896471,6,1879668000,417798667,8295667,19838667,154694000,13386000,20123000,116998333,129146000,105086000,894301667
2023,7,11290810,석관동,2864182,6,2104917667,691348667,16427333,35327667,285576000,15414333,188751000,96488667,82471667,76252000,616860333
2023,7,11290590,돈암2동,4297592,8,305273333,81366000,4019667,1300000,31803000,55000,47511667,1360000,67716333,35017000,35124667
2023,7,11260610,중화2동,2253552,5,1276332000,409937000,20758000,15799333,189231667,18023333,18369000,75240333,97488000,37200667,394284667
2023,7,11380552,갈현2동,2539257,6,2127650000,654697667,63836000,22222333,171328333,21481333,272092667,106923000,166835000,59603667,588630000
2023,7,11590510,노량진1동,3583099,7,2357434333,691685000,10919667,31882667,146621000,11418667,348909333,115876333,166840333,103992333,729289000
2023,7,11590520,노량진2동,2420761,5,1722458000,712927333,4247333,20909000,123802000,3370000,118580333,51428667,221191000,31360333,434642000
2023,7,11590560,상도4동,2563258,6,684871667,263894000,16616667,5451000,66020000,4093667,34188667,18749667,46370333,15503667,213984000
2023,7,11230740,이문1동,3000929,7,1182886667,323758000,17359667,31586333,121892000,70631333,15608000,44743000,107397000,33248333,416663000
2023,7,11230536,용신동,2894254,6,4625495667,1401615667,328593667,162192333,1252582333,198811667,74493667,63037333,181736000,60455333,901977667
2023,7,11230610,답십리2동,3049260,7,1802257667,558379667,16565667,20938333,286197000,318493333,55622000,46422333,98476000,78236667,322926667
2023,7,11215850,구의1동,2683701,6,1556421000,331027667,24986667,44707333,190092333,32987333,23827000,111319000,64237000,51724333,681512333
2023,7,11200560,행당1동,3900841,8,2607112667,384858333,74529000,78976333,402724333,50713667,189190333,23713000,177886333,266043000,958478333
2023,7,11140520,소공동,5380521,9,554229396667,527187000,18629333,163924667,521657333,1448724333,39454667,85399333,546721014000,3315228333,1388177667
2023,7,11110560,평창동,4504006,8,931597667,308420333,18622000,18234333,74651000,56618000,55729000,8625333,46419333,28267333,316011000
2023,7,11110580,교남동,4616890,8,780281333,122832667,14228667,14438000,367642000,1509000,61286000,5735667,20100000,22893333,149616000
2023,7,11740620,천호3동,3165328,7,1720798333,355187000,48734000,11244000,499744333,8409667,34640333,85008667,91235333,124797333,461797667
2023,7,11740600,천호1동,2473111,6,950628667,279958667,28145333,21010000,144390333,12548333,73956000,14398667,123462333,48454000,204305000
2023,7,11710570,오금동,3510674,7,2409305000,547969333,15219000,51689667,524545333,289689333,254924333,31886000,118985667,36727333,537669000
2023,7,11710600,석촌동,2927911,6,3742691333,956634667,71425333,111507667,624870667,344264667,170903333,110869000,231367000,182993667,937855333
2023,7,11710642,문정2동,4425648,8,7673369333,1098975667,1260401667,633320667,1724773000,434131667,76258000,129889667,372721333,351210000,1591687667
2023,7,11710550,마천2동,2339431,5,1284940000,541162000,36098333,22154333,275682000,51434667,18220000,32131667,53815000,20910333,233331667
2023,7,11680720,일원본동,5444886,9,1516583000,288709333,2892333,4790000,860689000,1059000,67086333,222333,61936667,36121000,193077000
2023,7,11680510,신사동,5099915,9,13119667333,751030333,511269667,29477333,5965069333,155427333,335734667,314454667,2201767333,512558000,2342878667
2023,7,11680610,대치2동,6017362,9,10895687000,772049333,2482224000,140800333,1492809000,101101667,1989291667,73227667,2537151000,235806667,1071225667
2023,7,11680521,논현1동,3277066,7,11813781333,866968333,135213333,163651667,5496671000,74791333,502704333,414309667,1729296333,466373333,1963802000
2023,7,11650540,잠원동,5458458,9,3093105000,270097333,46643333,34268333,1381765000,66323667,255314000,173010667,138308667,113557000,613817000
2023,7,11650531,서초4동,6475383,9,11546733000,580125000,267154000,33841667,6484259000,118973000,475736667,632985667,589940667,466171667,1897545667
2023,7,11620595,청룡동,2768161,6,2953947000,755578333,97742667,115608000,593887000,5838667,130921667,89614333,260471333,225390333,678894667
2023,7,11620665,서림동,2530625,6,809228333,291493333,13496333,8239667,30862667,113366667,73891667,8560333,89303333,8639333,171375000
2023,7,11620630,남현동,3234026,7,1907265000,633062333,12277667,1354667,168769333,67104333,33494667,103762333,185194333,61041000,641204333
2023,7,11260630,묵2동,2533867,6,1252078000,305946000,30719333,81545667,208880333,101208000,17391000,91207333,106961667,24538667,283680000
2023,7,11260570,면목7동,2655671,6,1466150333,577025333,38318000,26894333,264522333,10682000,43210000,45576000,79794667,93356333,286771333
2023,7,11260575,면목3?8동,2354962,5,1431871000,432476667,17468000,13337000,185994000,9593667,25866333,123782000,88785333,66218667,468349333
2023,7,11215847,자양4동,2795134,6,2582114000,729851667,68044333,7769667,302973667,9616333,37519333,90803333,186091333,123827333,1025617000
2023,7,11545700,시흥4동,2405620,5,458239000,255377667,3819333,3976333,82991000,5948667,19090667,13532333,16141667,10825000,46536333
2023,7,11545640,독산4동,2255044,5,721567000,130389333,4716000,35887667,105106000,71413333,11899333,72770667,45986667,30957333,212440667
2023,7,11530760,개봉3동,2512790,6,1009077667,546652667,31789333,20750333,70315333,56162667,20331333,19141667,34775667,25551333,183607333
2023,7,11500591,화곡6동,3040513,7,2554139667,434125000,24990000,13644333,548130667,452570333,6189333,211633333,194668000,51602333,616586333
2023,7,11500550,화곡2동,2385531,5,716351000,160493333,6607333,41033667,73913333,254035333,41274333,6932000,41889667,10603000,79569000
2023,7,11500520,등촌1동,3322838,7,5317053333,392323667,10075000,70445000,401239667,1326901333,55932667,54850333,2365270333,84880667,555134667
2023,7,11500620,공항동,2896818,6,2774849000,602420333,35441333,101662667,449639667,375166333,57914667,53858667,390819333,69944667,637981333
2023,7,11470530,목3동,3101712,7,2126262000,976677333,55828000,46320000,388228333,8996000,52733667,58391333,131038000,65184667,342864667
2023,7,11440740,상암동,4158486,8,5972386333,664012333,19285667,4503667,442125667,42226667,857236333,94793000,2261767667,279187000,1307248333
2023,7,11380631,신사1동,2637581,6,1522857667,400683000,21698333,16334667,159413667,280899333,36590000,58412667,108663667,71638333,368524000
2023,7,11560585,도림동,3031484,7,893288333,425744333,6226000,14153000,31655333,39442667,38206000,30146667,66395333,29858333,211460667
2023,7,11350619,중계본동,4197248,8,2146564000,622358667,15919000,3643667,176265667,118053000,673146667,22054333,117219667,80655333,317248000
2023,7,11350600,공릉2동,3394877,7,2715566333,776420333,13766333,21403667,203085000,228648667,242288333,103968667,362151333,111365000,652469000
2023,7,11320514,창4동,3547959,7,1172891667,219913000,9937333,3110000,100275000,238357667,74339333,70426333,58880333,30295667,367357000
2023,7,11320513,창3동,2229423,5,451634000,140312000,11156333,4347667,53344333,8152333,7810000,23468667,25498667,18808333,158735667
2023,7,11320680,쌍문3동,2438072,5,978155333,247004333,23067667,19604000,170069667,10429333,12039667,43483000,55475667,63513667,333468333
2023,7,11320670,쌍문2동,2430154,5,1514414333,297980667,20498667,160924000,149834667,208840333,55002000,34085333,89997333,92618000,404633333
2023,7,11320521,도봉1동,2275377,5,1538591333,432278333,9157000,12191000,65457333,348403333,14131667,49195333,104271667,14613333,488892333
2023,7,11305534,삼양동,2473211,6,1116405000,532367000,7709000,33971667,229159333,80077667,49627667,12749333,48039333,20537000,102167000
2023,7,11290760,장위1동,2231978,5,508779333,188562000,7706333,7962667,34864000,74713667,19188333,24340000,24435000,15705667,111301667
2023,7,11290610,보문동,3162623,7,1025270000,200210000,8315667,6606667,76139333,446927333,15417667,16854667,47755000,24378667,182665000
2023,7,11290660,길음1동,4462339,8,1631623667,819069667,18006000,18375000,204340000,1071333,173744667,28219000,65646667,69379000,233772333
2023,7,11350665,상계3?4동,2644186,6,558123333,265756000,14940667,27631333,55017000,6457333,27069667,17796333,20073667,10573667,112807667
2023,7,11560650,신길3동,3085442,7,1116151000,327880333,24447000,55672333,222964667,148745000,43014000,24035000,34235000,28242333,206915333
2023,7,11560620,양평2동,3672088,7,4699929000,597229000,20853000,78355333,191994667,370800667,52990000,49222333,2691020667,61651667,585811667
2023,7,11590651,사당5동,3047661,7,292863000,106250000,3990333,3076000,8035667,11431667,25162667,5937333,17582000,8954000,102443333
2023,7,11200670,성수2가1동,2900762,6,2228926333,777425333,123413000,50798667,212800000,88693667,12642333,72048000,105596333,42890667,742618333
2023,7,11200615,금호2?3가동,3751434,8,961411667,347483000,65211333,31819667,121283000,1996667,26175333,26196000,66761667,58151667,216333333
2023,7,11140580,장충동,2895026,6,787562333,143171000,19575000,18472333,4914000,108603000,27253333,4188000,13271000,20820000,427294667
2023,7,11110630,종로5?6가동,2531450,6,2905759333,257882333,141357667,51968667,993854667,7501667,31287000,84972333,307790000,17919667,1011225333
2023,7,11110540,삼청동,3442534,7,985717000,204278667,141169667,14864333,26423000,4841333,447000,18947000,106459333,29291000,438995667
2023,7,11110600,가회동,3479766,7,951834333,197925667,70358667,853333,7114333,505000,19871333,24815333,71808333,2963000,555619333
2023,7,11740640,성내1동,3438376,7,2027970000,369918000,24388000,37502000,576580333,216023000,62725333,23488667,174151333,82451667,460741667
2023,7,11740520,상일동,3690212,7,1155295000,455183667,9172667,17591333,107842667,25803000,73346667,21668667,168766000,22917667,253002667
2023,7,11740700,둔촌2동,3414406,7,1506601667,282569000,15096333,47017667,163498000,293003333,51668667,11874000,128008000,104761000,409105667
2023,7,11740690,둔촌1동,3596734,7,9273667,84000,491667,0,0,0,773333,0,4545000,756667,2623000
2023,7,11740515,강일동,3073250,7,1198485667,469711333,5071333,12484333,162964667,73255333,157640667,3303000,59356667,35951000,218747333
2023,7,11710510,풍납1동,3011150,7,451629667,160856000,2914667,51296333,22805000,13963000,8548667,13690000,26294000,56902000,94360000
2023,7,11710670,잠실2동,6352641,9,1225263333,239857333,39936333,2187667,405979667,3412667,183900667,0,132384000,72349333,145255667
2023,7,11710580,송파1동,3129216,7,3340125333,639904667,38905333,72565000,569047000,42307333,108923333,93830667,219397667,202085333,1353159000
2023,7,11710631,가락1동,4973588,9,1919956333,1045774000,14743333,71506000,256147000,3999000,64709667,5660333,89579667,142495000,225342333
2023,7,11680650,역삼2동,5367397,9,241195568667,715351000,46051333,85049667,1439174000,211745000,248516000,62207000,31501151667,205623236333,1263086667
2023,7,11680531,논현2동,3973993,8,8591103000,1610434333,364099667,170380000,2058659667,341692333,222274333,338620667,813458667,790219333,1881264000
2023,7,11650530,서초3동,4678950,8,54290431000,762466000,33309333,4669729333,1388630667,227899333,360260667,190582667,44037612333,246300333,2373640333
2023,7,11650510,서초1동,4769119,8,3337954000,513551667,100920000,35756333,900081333,192724667,354803000,66438667,241035000,169892333,762751000
2023,7,11650581,반포4동,5280483,9,10128988000,928501000,636856333,32127333,4346958000,296639333,779738667,70884333,515267667,354336333,2167679000
2023,7,11650660,내곡동,4047063,8,815163000,199618000,7721000,35787000,77297667,68607333,36642000,5497667,119459667,17768667,246764000
2023,7,11620545,청림동,3682775,7,463192333,293410000,1878000,794667,21956667,1691667,42078333,7328667,36316000,12088667,45649667
2023,7,11620745,삼성동,2593695,6,657216667,434505667,11137000,3798667,66299333,2865667,9348333,2519667,31561000,21647667,73533667
2023,7,11230545,제기동,2792227,6,3354461667,1746568667,120613667,49722333,514099000,237660000,32091333,25969000,128000333,24031000,475706333
2023,7,11260590,상봉2동,2575432,6,3415537333,624843667,48308000,17652667,440931333,238704000,147565667,244895333,325368333,185064000,1142204333
2023,7,11290580,돈암1동,3583117,7,362989000,113309333,5780000,331333,64348000,6748667,46452667,1832333,11407000,27379000,85400667
2023,7,11290770,장위2동,2411293,5,711428333,136382333,17081333,48685333,86420333,180824667,13166333,17416667,33251667,30882667,147317000
2023,7,11260680,신내1동,2780491,6,1801048333,600113667,13305000,26814000,225237333,100525667,143885000,41807333,123083000,62799667,463477667
2023,7,11260520,면목2동,2322173,5,1149052333,219014667,13370000,159598333,205719000,264004667,26938333,20768000,23863667,29506333,186269333
2023,7,11260655,망우본동,2443681,6,2403410000,598035667,42008000,95215667,605400000,65668333,131394333,96849333,112428000,85388000,571022667
2023,7,11230705,청량리동,2860315,6,1531358667,327439333,30715333,27834000,380006667,200645333,23995667,40492667,63079333,44882333,392268000
2023,7,11215840,자양3동,4353416,8,1788912667,434199000,152871333,6413000,161469333,99795667,158676000,12049000,117981000,139869333,505589000
2023,7,11215870,구의3동,4010979,8,4040658667,691827667,166396000,205937000,414753000,252520333,270295333,51503333,547933000,658844667,780648333
2023,7,11200540,마장동,3021967,7,1777307000,850981667,3907000,6982000,63943333,313965667,26421333,25585000,48407667,105897667,331215667
2023,7,11170520,용산2가동,2540319,6,43381244000,42914782667,20285667,3124000,15614667,503333,10705333,15376667,41631000,5473333,353747333
2023,7,11140615,신당동,2816850,6,1791075333,319333667,146699000,42818000,134466000,147988333,19841000,55619667,85418667,54929333,783961667
2023,7,11140590,광희동,3229604,7,3846897667,487045000,1291849333,32046333,237029667,60409333,12252333,74563000,703702333,168874333,779126000
2023,7,11260600,중화1동,2518956,6,521036333,224999667,13208667,5147000,96766000,16252333,33004000,3465667,18826333,30283333,79083333
2023,7,11110515,청운효자동,3780222,8,805062667,286149000,58209000,9266000,38942667,8012333,20604667,28246000,33463667,17629333,304540000
2023,7,11110550,부암동,3647449,7,505711667,77886667,11011667,1921000,29540333,36518667,24372000,943333,105028333,5583000,212906667
2023,7,11440660,서교동,3212258,7,20082743667,2447862000,1750843333,363345333,2570584667,56653000,788369333,1990745333,2400382000,1292217333,6421741333
2023,7,11440600,대흥동,3421062,7,1963668333,386129000,17013000,34300333,383200667,6759333,436577333,38095000,168200333,94928000,398465333
2023,7,11410640,홍제3동,2807766,6,1381468667,475371333,17458667,21502000,319367000,54910000,52569667,19314000,40203000,60010333,320762667
2023,7,11380510,녹번동,3055864,7,1852922000,479721667,11566667,34886667,289711667,168353333,89579000,46506000,90866667,48145667,593584667
2023,7,11350612,하계2동,3625940,7,251255333,122900000,3369000,3734333,1774000,1239667,56142000,2230333,6954333,7569000,45342667
2023,7,11350700,상계8동,3153561,7,542217667,175196333,15846333,2619000,81176667,1671667,86658667,6467000,56882667,9523333,106176000
2023,7,11350670,상계5동,2481440,6,831248333,344648333,16898667,17840667,52418000,15763333,39031000,26420333,52149333,49179333,216899333
2023,7,11350630,상계1동,3030316,7,3058441333,1067899333,20329333,74540333,264872333,113211000,82474000,85743667,134975333,120996000,1093400000
2023,7,11320515,창5동,3298026,7,2002212667,431127000,36539667,28384000,460113333,73598333,209758000,59565000,153004667,99282667,450840000
2023,7,11110640,이화동,3024996,7,3487467667,374472667,64092667,12803000,1034675000,10003333,834786333,49002667,86066000,60739000,960827000
2023,7,11470610,신월6동,2857257,6,907080667,391860333,20634333,12136000,142351333,5199667,39412667,11309667,66044333,23630000,194502333
2023,7,11500604,가양2동,3065320,7,1135259333,677833000,10476333,498000,175694667,72165333,7485333,5083000,77259667,25957333,82806667
2023,7,11500510,염창동,4127504,8,2268263667,535570333,21432000,107824000,195733000,305742667,240948333,31307000,216918333,151221000,461567000
2023,7,11740660,성내3동,2897346,6,2473811000,579896667,48616333,19941667,338824333,139412667,145939667,65183333,156526333,89690000,889780000
2023,7,11710590,송파2동,4370970,8,1065892667,244018667,10118667,97893667,106363000,234257333,84421000,10232000,54718667,28377000,195492667
2023,7,11710561,방이1동,3970520,8,1909680000,216823000,17176667,4612667,292157667,87147000,638617333,31857667,43595667,61285000,516407333
2023,7,11680565,청담동,5010204,9,10858605333,931561000,1086349000,177028333,2912161667,207341333,140111000,304177333,1322824000,1806057333,1970994333
2023,7,11215740,중곡1동,2542359,6,1494670333,586804333,26502333,36691333,185362333,124264667,13876000,92725333,55765000,41419667,331259333
2023,7,11680590,삼성2동,5055114,9,5708685667,1003491333,299340333,316931333,860812000,135943333,1454144000,115604667,446876667,250979667,824562333
2023,7,11170555,청파동,2608804,6,1052628000,281369000,7803667,15692667,83489333,33005000,19081000,19736667,76132000,64547000,451771667
2023,7,11170700,보광동,2545653,6,416489333,138592333,2844333,1456667,57145333,4856000,11292000,23436000,14430667,14845000,147591000
2023,7,11140625,다산동,2679845,6,1180622000,271421000,14201000,6410333,210032333,8014333,30905000,39195333,59519667,54325333,486597667
2023,7,11110650,혜화동,3333112,7,3534286667,601380667,69305333,4622000,779703000,10247667,88543667,183562333,210824000,170266000,1415832000
2023,7,11110690,창신3동,3006052,7,138432333,79757000,535333,4376333,2603667,140000,2377333,4327333,20869000,2253000,21193333
2023,7,11110670,창신1동,2393308,5,794407000,149773000,47881667,2906667,202058667,1502667,18639333,28988333,82269667,31181667,229205333
2023,7,11260540,면목4동,2573570,6,367787667,156080000,3087667,17368333,25556667,5560000,19164000,29274000,22405000,12864667,76427333
2023,7,11680670,개포2동,5195802,9,808713000,272744667,6215333,161333,134376333,5842667,67781333,44388333,52466333,38954333,185782333
2023,7,11620775,난곡동,2268676,5,950345000,437506667,11577333,9660333,214010333,21077333,42807667,7863333,33587333,26372000,145882667
2023,7,11590530,상도1동,3875896,8,2583027667,825238333,14649000,16771000,294446000,226905000,138886000,86574333,142781000,152260000,684517000
2023,7,11560680,신길6동,2954616,6,1678992000,448652000,14109000,9307000,346761333,197339667,93006000,46892667,79182333,49306667,394435333
2023,7,11560720,대림3동,2907933,6,2684562000,372187333,12962333,101840000,718654333,619419000,36130667,97613667,103158333,45226000,577370333
2023,7,11545710,시흥5동,2375052,5,628385000,260566000,3766333,34400667,61311000,5120667,13089333,27447667,30289000,26775667,165618667
2023,7,11530780,오류2동,2781178,6,1356516333,658071333,9892333,11837000,102159000,27374667,99334333,29150333,101811333,55633667,261252333
2023,7,11530550,구로4동,2617060,6,1880701000,680984667,75402000,33909667,253678000,36628333,52382000,75931667,143453000,53026000,475305667
2023,7,11530520,구로1동,3368067,7,617385000,252546000,3700667,3635667,85076667,6181000,67012333,9677333,39925000,39017333,110613000
2023,7,11500593,화곡8동,2473381,6,1484661000,626951667,40073333,10784667,131545000,1527667,49870000,56548667,65112000,76236333,426011667
2023,7,11320511,창1동,3038009,7,1167305333,311986000,12824667,5607333,266521667,44809333,27432667,25658667,65056000,73741000,333668000
2023,7,11320522,도봉2동,2811820,6,837226333,305527333,45148667,3531667,70431000,57554000,30637000,19764667,80592667,18745333,205294000
2023,7,11305645,우이동,2457144,6,1247294667,330911000,12851667,6525667,54332000,20581667,8604333,26308000,55316000,100659667,631204667
2023,7,11290725,월곡2동,3138026,7,1909113333,543628333,22313000,23890333,293995333,191540333,40725667,50032667,126490667,78865000,537632000
2023,7,11590640,사당3동,3890035,8,977407000,399940333,7541333,8721667,109772667,6734333,66238667,25656000,36993000,29462667,286346333
2023,7,11590630,사당2동,3884988,8,2744721000,775709667,60205667,12581667,398689333,73422667,73565000,211193333,179915333,68904000,890534333
2023,7,11560700,대림1동,2582442,6,1649684667,660732667,13464000,36567000,586290333,6192000,22813333,19186000,49539000,20734000,234166333
2023,7,11560560,당산2동,4130932,8,3107374333,628088000,32290333,9108000,503380333,47988000,127822000,133992000,168965667,464564667,991175333
2023,7,11560550,당산1동,3536432,7,2100818000,405768000,15555333,22114667,238749667,109580333,41662000,86041000,257750000,146065333,777531667
2023,7,11530780,오류2동,3007261,7,419687000,117357000,1764667,336000,46008667,96200000,69790000,829000,6546333,9394000,71461333
2023,7,11530730,고척2동,2882639,6,955005667,414739667,9763667,13275333,133652667,49124000,49106667,24949333,35782000,23982667,200629667
2023,7,11530595,가리봉동,2336331,5,398027333,141137333,3975333,4122000,58572000,6595000,1459667,32254333,21828667,10624667,117458333
2023,7,11500615,우장산동,4135674,8,2615936667,1031765000,56510333,31493000,472615000,48247333,327088667,36908000,133455000,130081000,347773333
2023,7,11500640,방화2동,2708397,6,2729320000,487502667,1119826667,22361333,187547333,278354000,11986333,41440000,101237333,121909000,357155333
